,Date,site_no,LAT_GAGE,LNG_GAGE,LstAvgStrf,Dryest Day
282,1980-10-09,10256500,33.870572,-116.681127,1.617317073170732,282
366,1980-01-01,10257550,33.898905,-116.621126,52.05529411764706,0
1002,1980-09-27,10257600,34.011123,-116.628069,0.9376923076923079,270
1292,1980-07-13,10257720,33.84418400000001,-116.605293,0.0371875,194
1731,1980-09-24,10258000,33.805019,-116.559182,0.39225,267
2022,1980-07-11,10258500,33.745022,-116.535571,0.195,192
2452,1980-09-13,10259000,33.760021,-116.550015,1.244,256
2780,1980-08-06,10259200,33.631136,-116.392234,0.08324999999999998,218
3186,1980-09-15,10260500,34.341114000000005,-117.228376,2.5930000000000004,258
3532,1980-08-26,10260950,34.338892,-117.257821,0.014000000000000002,238
3876,1980-08-04,10261500,34.573049,-117.320602,4.913500000000001,216
4316,1980-10-17,10263500,34.420831,-117.839507,4.300749999999999,290
4751,1980-12-25,10265150,37.668822,-118.817631,43.156756756756735,359
5063,1980-11-01,10270800,37.17687700000001,-118.56316499999998,19.26060606060606,305
5144,1980-01-21,10270872,37.213822,-118.61038899999998,15.603030303030305,20
5549,1980-02-29,10293000,38.327696,-119.214876,28.01,59
6138,1980-10-09,10296000,38.379637,-119.45016499999998,51.073170731707314,282
6504,1980-10-09,10296500,38.513245,-119.44988700000002,61.821951219512194,282
6870,1980-10-09,10308200,38.714627,-119.764898,68.30487804878047,282
7231,1980-10-04,10310000,38.769628,-119.833789,21.736585365853653,277
7578,1980-09-15,10336610,38.922408,-119.991571,9.07225,258
7942,1980-09-13,10336645,39.051852,-120.118521,1.0262500000000006,256
8310,1980-09-15,10336660,39.107407,-120.162135,2.21525,258
8675,1980-09-14,10336676,39.132129,-120.157691,1.11075,257
9066,1980-10-09,10336780,38.919908,-119.972404,16.288780487804882,282
9440,1980-10-17,10337500,39.166296,-120.144359,66.39,290
9728,1980-07-31,10338500,39.323517,-120.234365,4.1347499999999995,212
10194,1980-11-08,10340500,39.37324,-120.131587,23.445249999999994,312
10290,1980-02-12,10343000,39.456572,-120.287148,8.61,42
10861,1980-09-04,10343500,39.431572,-120.237979,2.36125,247
11287,1980-11-03,10344400,39.435741,-120.084366,39.30499999999999,307
11405,1980-02-29,10344500,39.38685200000001,-120.095476,58.955,59
12007,1980-10-22,10346000,39.427964,-120.034087,347.235,295
12426,1980-12-14,11014000,32.637557,-116.884189,5.34,348
12696,1980-09-09,11015000,32.834774,-116.623075,0.15799999999999997,252
13052,1980-08-30,11022200,32.836162,-116.900304,0.17833333333333337,242
13431,1980-09-12,11022480,32.840327,-117.025863,1.98125,255
13798,1980-09-13,11023000,32.76505,-117.168645,1.436578947368421,256
14147,1980-08-27,11023340,32.943101,-117.1217,1.3155,239
14524,1980-09-07,11025500,33.106987,-116.866137,0.37174999999999997,250
14896,1980-09-13,11028500,33.052266,-116.945584,0.027000000000000003,256
15263,1980-09-14,11042000,33.218090999999994,-117.360316,3.6464999999999996,257
15614,1980-08-30,11042400,33.459198,-116.92363600000002,1.3615384615384611,242
16045,1980-11-03,11043000,33.479751,-117.14392,0.61075,307
16425,1980-11-17,11044000,33.473918,-117.142254,2.8335,321
16711,1980-08-29,11046000,33.311144,-117.34726,1.5040540540540541,241
17081,1980-09-02,11046530,33.502526,-117.648106,0.17176470588235293,245
17513,1980-11-07,11051500,34.108345,-117.100591,5.13325,311
17825,1980-09-14,11055500,34.118345,-117.141704,0.44349999999999995,257
18185,1980-09-08,11055800,34.143899,-117.188651,1.2822500000000001,251
18539,1980-08-27,11057500,34.063625,-117.27282,0.4017948717948718,239
18915,1980-09-06,11058500,34.179176,-117.265598,1.0915384615384618,249
19303,1980-09-28,11059300,34.065013,-117.300321,17.241951219512192,271
19668,1980-09-27,11060400,34.078346,-117.300321,3.6753658536585356,270
20085,1980-11-17,11062000,34.21223,-117.458105,5.607749999999999,321
20403,1980-09-30,11062001,34.21223,-117.458105,20.690256410256406,273
20769,1980-09-30,11063510,34.263339,-117.466994,4.034999999999999,273
21125,1980-09-20,11063680,34.208341,-117.331434,0.6058536585365853,263
21498,1980-09-27,11065000,34.078901,-117.305599,0.07225000000000001,270
21834,1980-08-28,11066460,33.968626,-117.448381,54.544999999999995,240
22237,1980-10-04,11069500,33.738076,-116.83391,0.4183333333333333,277
22567,1980-08-29,11070500,33.664189,-117.293927,0.13499999999999995,241
22912,1980-08-08,11072100,33.889182,-117.562827,7.032972972972973,220
23341,1980-10-10,11073360,34.003901,-117.727001,1.8997560975609753,283
23664,1980-08-28,11073495,33.982791,-117.599497,21.310750000000006,240
24048,1980-09-15,11074000,33.883349,-117.64533,133.87499999999997,258
24403,1980-09-04,11075720,33.913346999999995,-117.842558,0.0005,247
24786,1980-09-21,11075800,33.712796999999995,-117.64505,0.03097560975609756,264
24888,1980-01-01,11077500,33.770295000000004,-117.884501,0.0,0
24947,1980-02-29,11077500,33.770295000000004,-117.884501,0.0,59
25008,1980-04-30,11077500,33.770295000000004,-117.884501,0.0,120
25010,1980-05-02,11077500,33.770295000000004,-117.884501,0.0,122
25016,1980-05-08,11077500,33.770295000000004,-117.884501,0.0,128
25017,1980-05-09,11077500,33.770295000000004,-117.884501,0.0,129
25018,1980-05-10,11077500,33.770295000000004,-117.884501,0.0,130
25019,1980-05-11,11077500,33.770295000000004,-117.884501,0.0,131
25024,1980-05-16,11077500,33.770295000000004,-117.884501,0.0,136
25025,1980-05-17,11077500,33.770295000000004,-117.884501,0.0,137
25026,1980-05-18,11077500,33.770295000000004,-117.884501,0.0,138
25027,1980-05-19,11077500,33.770295000000004,-117.884501,0.0,139
25028,1980-05-20,11077500,33.770295000000004,-117.884501,0.0,140
25029,1980-05-21,11077500,33.770295000000004,-117.884501,0.0,141
25031,1980-05-23,11077500,33.770295000000004,-117.884501,0.0,143
25032,1980-05-24,11077500,33.770295000000004,-117.884501,0.0,144
25033,1980-05-25,11077500,33.770295000000004,-117.884501,0.0,145
25034,1980-05-26,11077500,33.770295000000004,-117.884501,0.0,146
25035,1980-05-27,11077500,33.770295000000004,-117.884501,0.0,147
25037,1980-05-29,11077500,33.770295000000004,-117.884501,0.0,149
25038,1980-05-30,11077500,33.770295000000004,-117.884501,0.0,150
25040,1980-06-01,11077500,33.770295000000004,-117.884501,0.0,152
25041,1980-06-02,11077500,33.770295000000004,-117.884501,0.0,153
25043,1980-06-04,11077500,33.770295000000004,-117.884501,0.0,155
25046,1980-06-07,11077500,33.770295000000004,-117.884501,0.0,158
25047,1980-06-08,11077500,33.770295000000004,-117.884501,0.0,159
25048,1980-06-09,11077500,33.770295000000004,-117.884501,0.0,160
25049,1980-06-10,11077500,33.770295000000004,-117.884501,0.0,161
25050,1980-06-11,11077500,33.770295000000004,-117.884501,0.0,162
25051,1980-06-12,11077500,33.770295000000004,-117.884501,0.0,163
25054,1980-06-15,11077500,33.770295000000004,-117.884501,0.0,166
25055,1980-06-16,11077500,33.770295000000004,-117.884501,0.0,167
25056,1980-06-17,11077500,33.770295000000004,-117.884501,0.0,168
25057,1980-06-18,11077500,33.770295000000004,-117.884501,0.0,169
25058,1980-06-19,11077500,33.770295000000004,-117.884501,0.0,170
25059,1980-06-20,11077500,33.770295000000004,-117.884501,0.0,171
25060,1980-06-21,11077500,33.770295000000004,-117.884501,0.0,172
25061,1980-06-22,11077500,33.770295000000004,-117.884501,0.0,173
25063,1980-06-24,11077500,33.770295000000004,-117.884501,0.0,175
25064,1980-06-25,11077500,33.770295000000004,-117.884501,0.0,176
25065,1980-06-26,11077500,33.770295000000004,-117.884501,0.0,177
25066,1980-06-27,11077500,33.770295000000004,-117.884501,0.0,178
25067,1980-06-28,11077500,33.770295000000004,-117.884501,0.0,179
25068,1980-06-29,11077500,33.770295000000004,-117.884501,0.0,180
25069,1980-06-30,11077500,33.770295000000004,-117.884501,0.0,181
25070,1980-07-01,11077500,33.770295000000004,-117.884501,0.0,182
25071,1980-07-02,11077500,33.770295000000004,-117.884501,0.0,183
25072,1980-07-03,11077500,33.770295000000004,-117.884501,0.0,184
25074,1980-07-05,11077500,33.770295000000004,-117.884501,0.0,186
25075,1980-07-06,11077500,33.770295000000004,-117.884501,0.0,187
25076,1980-07-07,11077500,33.770295000000004,-117.884501,0.0,188
25077,1980-07-08,11077500,33.770295000000004,-117.884501,0.0,189
25082,1980-07-13,11077500,33.770295000000004,-117.884501,0.0,194
25084,1980-07-15,11077500,33.770295000000004,-117.884501,0.0,196
25087,1980-07-18,11077500,33.770295000000004,-117.884501,0.0,199
25093,1980-07-24,11077500,33.770295000000004,-117.884501,0.0,205
25095,1980-07-26,11077500,33.770295000000004,-117.884501,0.0,207
25096,1980-07-27,11077500,33.770295000000004,-117.884501,0.0,208
25097,1980-07-28,11077500,33.770295000000004,-117.884501,0.0,209
25098,1980-07-29,11077500,33.770295000000004,-117.884501,0.0,210
25099,1980-07-30,11077500,33.770295000000004,-117.884501,0.0,211
25100,1980-07-31,11077500,33.770295000000004,-117.884501,0.0,212
25101,1980-08-01,11077500,33.770295000000004,-117.884501,0.0,213
25103,1980-08-03,11077500,33.770295000000004,-117.884501,0.0,215
25104,1980-08-04,11077500,33.770295000000004,-117.884501,0.0,216
25105,1980-08-05,11077500,33.770295000000004,-117.884501,0.0,217
25107,1980-08-07,11077500,33.770295000000004,-117.884501,0.0,219
25108,1980-08-08,11077500,33.770295000000004,-117.884501,0.0,220
25109,1980-08-09,11077500,33.770295000000004,-117.884501,0.0,221
25110,1980-08-10,11077500,33.770295000000004,-117.884501,0.0,222
25113,1980-08-13,11077500,33.770295000000004,-117.884501,0.0,225
25118,1980-08-18,11077500,33.770295000000004,-117.884501,0.0,230
25119,1980-08-19,11077500,33.770295000000004,-117.884501,0.0,231
25120,1980-08-20,11077500,33.770295000000004,-117.884501,0.0,232
25123,1980-08-23,11077500,33.770295000000004,-117.884501,0.0,235
25124,1980-08-24,11077500,33.770295000000004,-117.884501,0.0,236
25125,1980-08-25,11077500,33.770295000000004,-117.884501,0.0,237
25126,1980-08-26,11077500,33.770295000000004,-117.884501,0.0,238
25127,1980-08-27,11077500,33.770295000000004,-117.884501,0.0,239
25128,1980-08-28,11077500,33.770295000000004,-117.884501,0.0,240
25129,1980-08-29,11077500,33.770295000000004,-117.884501,0.0,241
25130,1980-08-30,11077500,33.770295000000004,-117.884501,0.0,242
25131,1980-08-31,11077500,33.770295000000004,-117.884501,0.0,243
25132,1980-09-01,11077500,33.770295000000004,-117.884501,0.0,244
25133,1980-09-02,11077500,33.770295000000004,-117.884501,0.0,245
25134,1980-09-03,11077500,33.770295000000004,-117.884501,0.0,246
25135,1980-09-04,11077500,33.770295000000004,-117.884501,0.0,247
25136,1980-09-05,11077500,33.770295000000004,-117.884501,0.0,248
25138,1980-09-07,11077500,33.770295000000004,-117.884501,0.0,250
25145,1980-09-14,11077500,33.770295000000004,-117.884501,0.0,257
25147,1980-09-16,11077500,33.770295000000004,-117.884501,0.0,259
25148,1980-09-17,11077500,33.770295000000004,-117.884501,0.0,260
25149,1980-09-18,11077500,33.770295000000004,-117.884501,0.0,261
